"","subject","activity","tBodyAcc_mean_X","tBodyAcc_mean_Y","tBodyAcc_mean_Z","tBodyAcc_std_X","tBodyAcc_std_Y","tBodyAcc_std_Z","tGravityAcc_mean_X","tGravityAcc_mean_Y","tGravityAcc_mean_Z","tGravityAcc_std_X","tGravityAcc_std_Y","tGravityAcc_std_Z","tBodyAccJerk_mean_X","tBodyAccJerk_mean_Y","tBodyAccJerk_mean_Z","tBodyAccJerk_std_X","tBodyAccJerk_std_Y","tBodyAccJerk_std_Z","tBodyGyro_mean_X","tBodyGyro_mean_Y","tBodyGyro_mean_Z","tBodyGyro_std_X","tBodyGyro_std_Y","tBodyGyro_std_Z","tBodyGyroJerk_mean_X","tBodyGyroJerk_mean_Y","tBodyGyroJerk_mean_Z","tBodyGyroJerk_std_X","tBodyGyroJerk_std_Y","tBodyGyroJerk_std_Z","tBodyAccMag_mean","tBodyAccMag_std","tGravityAccMag_mean","tGravityAccMag_std","tBodyAccJerkMag_mean","tBodyAccJerkMag_std","tBodyGyroMag_mean","tBodyGyroMag_std","tBodyGyroJerkMag_mean","tBodyGyroJerkMag_std","fBodyAcc_mean_X","fBodyAcc_mean_Y","fBodyAcc_mean_Z","fBodyAcc_std_X","fBodyAcc_std_Y","fBodyAcc_std_Z","fBodyAccJerk_mean_X","fBodyAccJerk_mean_Y","fBodyAccJerk_mean_Z","fBodyAccJerk_std_X","fBodyAccJerk_std_Y","fBodyAccJerk_std_Z","fBodyGyro_mean_X","fBodyGyro_mean_Y","fBodyGyro_mean_Z","fBodyGyro_std_X","fBodyGyro_std_Y","fBodyGyro_std_Z","fBodyAccMag_mean","fBodyAccMag_std","fBodyBodyAccJerkMag_mean","fBodyBodyAccJerkMag_std","fBodyBodyGyroMag_mean","fBodyBodyGyroMag_std","fBodyBodyGyroJerkMag_mean","fBodyBodyGyroJerkMag_std"
"48",8,"LAYING",0.264103904759259,-0.0273533563761111,-0.122052691481481,-0.220250940759259,0.105140623918519,-0.22134550837037,0.86720306,-0.329355124259259,-0.166545005768333,-0.94809042037037,-0.917664621481481,-0.914808074259259,0.0820250991203704,0.0132883455537037,-0.0371265282055556,-0.367694364037037,-0.267098244211111,-0.59562782,-0.151008668357407,0.00724354439074074,0.102714128427778,-0.491198324,-0.389745272777778,-0.223888396648148,-0.0593224909425926,-0.0553633887259259,-0.0390265567962963,-0.567697814074074,-0.633002672407407,-0.490564796111111,-0.0643436512333333,-0.243558135037037,-0.0643436512333333,-0.243558135037037,-0.36712358532963,-0.347862143859259,-0.207247811931481,-0.372984979518519,-0.581049641666667,-0.623015878518518,-0.28197140562963,-0.0318173157407407,-0.362073194314815,-0.199608877907407,0.100422629094444,-0.214305967364259,-0.388655752196296,-0.315373042381482,-0.559686524144444,-0.403249221224315,-0.263776921611111,-0.630743211666667,-0.420354350314815,-0.453347248518519,-0.228813355888889,-0.517047061592593,-0.364475981666667,-0.297708831111111,-0.258326806185185,-0.35489445687037,-0.319506693331481,-0.391680232625926,-0.438005343037037,-0.439065251611111,-0.607749732037037,-0.672404899259259
"49",9,"WALKING",0.283839495576923,-0.0213951544523077,-0.12513694575,-0.741898431923077,-0.605024065288462,-0.651146448846154,0.826439402115385,0.0413024719230769,0.292102693076923,-0.959050052115385,-0.945668557692308,-0.914432483269231,0.0652686424505769,0.00705711082134615,0.00344830101230769,-0.854589741346154,-0.830447870769231,-0.9153009375,-0.00233711021153846,-0.0888894940576923,0.104075339865962,-0.740122845884615,-0.739699776538462,-0.791799544615385,-0.112290742576923,-0.0268137175153846,-0.0555735567380769,-0.862726285576923,-0.929781055961538,-0.885906370192308,-0.656750690576923,-0.738525476923077,-0.656750690576923,-0.738525476923077,-0.858651564230769,-0.8565153375,-0.662126776923077,-0.688352573088462,-0.902004684807692,-0.919903549807692,-0.782141122307692,-0.700110076153846,-0.772208919423077,-0.727918962692308,-0.586731206615385,-0.621677651365385,-0.859007904038462,-0.835490624230769,-0.906655710192308,-0.863287492115385,-0.837021106346154,-0.922564664615385,-0.748839014038462,-0.823216740192308,-0.791052788653846,-0.742478423,-0.701522367307692,-0.811555362884615,-0.777958852115385,-0.758932670961538,-0.851566194807692,-0.862883140576923,-0.793085981730769,-0.681728263423077,-0.920311568269231,-0.925108474423077
"50",9,"WALKING_UPSTAIRS",0.240364681836735,-0.0606999580693878,-0.0763080735918367,-0.960619652857143,-0.867564204918367,-0.882266322938775,0.465166165102041,0.245171710755102,0.219447222734694,-0.923907637755102,-0.900973587755102,-0.835299765306122,0.0716930462857143,-0.00641028634857143,0.00764100707653061,-0.987316165918367,-0.967661235918367,-0.982852085102041,-0.0548986873265306,-0.070075461,0.0619482249591837,-0.947768345510204,-0.973730925510204,-0.9502674,-0.0941318898163265,-0.0397128304489796,-0.0525286196734694,-0.974200088571429,-0.988032715918367,-0.983149494489796,-0.839928743469388,-0.867927885122449,-0.839928743469388,-0.867927885122449,-0.98053136122449,-0.97988521244898,-0.927740497346939,-0.935767092244898,-0.98467443122449,-0.983574257142857,-0.969529595102041,-0.907811257469388,-0.918990494897959,-0.957888079387755,-0.858752032530612,-0.873644178571429,-0.987012537755102,-0.968406605102041,-0.979988298163265,-0.988869930408163,-0.969212365714286,-0.984381851428571,-0.949627875102041,-0.978002661632653,-0.959625616938775,-0.948194034081633,-0.971548794897959,-0.952367253673469,-0.911479989387755,-0.869571813877551,-0.978834365306122,-0.980265976326531,-0.961053355306122,-0.932878793061224,-0.984070921632653,-0.983775518367347
"51",9,"WALKING_DOWNSTAIRS",0.30725707,0.030205230135,-0.132129779238095,-0.915429074285714,-0.694990930452381,-0.799654925214286,0.397837540238095,0.0760245246666667,0.314163798621429,-0.908103660714286,-0.70574263952381,-0.84298744952381,0.0957853281595238,0.039548864102619,-0.0452862847578571,-0.96109280547619,-0.939950907142857,-0.968403961428571,0.0204842620142857,-0.0654626841642857,0.166486784416667,-0.89612666452381,-0.917074356428571,-0.907543029761905,-0.0991810271428571,-0.0490347089607143,-0.0496082183333333,-0.950335306428571,-0.967636345,-0.962481909761905,-0.695265529214286,-0.742519496166667,-0.695265529214286,-0.742519496166667,-0.956541677619048,-0.951312124761905,-0.8276702,-0.861312571904762,-0.96368691047619,-0.962748602142857,-0.926976468809524,-0.781014492809524,-0.876025215714286,-0.911678708095238,-0.677279775047619,-0.780363911333333,-0.960209532619048,-0.94084566,-0.963403979761905,-0.965872854761905,-0.943290774047619,-0.972174093571429,-0.890888359047619,-0.933167491190476,-0.913493144285714,-0.898945918809524,-0.909514045238095,-0.914638073809524,-0.821299622,-0.748378663166667,-0.948263564761905,-0.954594348571429,-0.905615998333333,-0.85968373547619,-0.963415936666667,-0.964295396666667
"52",9,"SITTING",0.26636875932,-0.0208981330018,-0.10971857132,-0.39879827954,-0.166852687742,-0.281623267198,0.8778541716,-0.14635064838,0.0376577972,-0.959648765,-0.9395402342,-0.9368616998,0.066843000754,0.007080105787,0.0259847736748,-0.5159733454,-0.4335793654,-0.5994629872,0.015756318572,-0.08258874616,0.055279579782,-0.5039091146,-0.5180062504,-0.3440334881,-0.10929165904,-0.051707673302,-0.070433725716,-0.5658155106,-0.7069752976,-0.6266939196,-0.256697997574,-0.41397839348,-0.256697997574,-0.41397839348,-0.4811348132,-0.4995159674,-0.32502290332,-0.4779348387,-0.6417339788,-0.6928659992,-0.4631752566,-0.26309022356,-0.39593645817,-0.37588158452,-0.17293353562,-0.2780026313174,-0.5335051456,-0.4526720058,-0.5684185698,-0.5415375096,-0.4530074602,-0.6292242578,-0.44800023178,-0.5608254144,-0.39115184084,-0.526163533,-0.4997953922,-0.391558934866,-0.4060598034,-0.50999131872,-0.4800372519,-0.5319208152,-0.521894172468,-0.54069517056,-0.6829780066,-0.7301466898
"53",9,"STANDING",0.276933006191111,-0.0236686085155556,-0.11352235082,-0.335809531933333,-0.0412122278542222,-0.106150414888889,0.850109157555556,-0.0814272244666667,0.0466346602222222,-0.956205548666667,-0.952609785333333,-0.917852710888889,0.06459835774,0.0484257285822222,0.0110735554111111,-0.2958053788,-0.271041208273333,-0.382244818673333,0.00688864125777778,-0.096586563746,0.0510432372444444,-0.421509760666667,-0.289426670288889,-0.344863865408889,-0.111956080795556,-0.0358608862106667,-0.0558067954266667,-0.434709971333333,-0.435266754155556,-0.543465886,-0.166572464717778,-0.256963217222222,-0.166572464717778,-0.256963217222222,-0.274043021977778,-0.236364756488889,-0.203514730413333,-0.317551113302222,-0.427628555022222,-0.466002849133333,-0.281257404633333,-0.0923803131333333,-0.159636946066667,-0.360377709153333,-0.0761929264184444,-0.151007949044444,-0.292769897095556,-0.28720428962,-0.319653165288889,-0.366103584355556,-0.307462407044444,-0.444447408388889,-0.330071998111111,-0.276814373044444,-0.343790493884444,-0.455645137777778,-0.308513435177778,-0.405767758222222,-0.206486455533333,-0.403637096802222,-0.2194239826,-0.266365673888889,-0.31439132248,-0.448230707202222,-0.452460304844444,-0.525734414688889
"54",9,"LAYING",0.2794246162,-0.0211051246138,-0.1134478668,-0.6696907876,-0.58748511828,-0.7080839152,0.899663198,-0.11999752608,0.3164369734,-0.9775968982,-0.9586647876,-0.9540415966,0.088334471988,-0.006423385864,0.00154377806098,-0.788935077,-0.7124696042,-0.874540288,-0.002221928192,-0.086133001796,0.09553694076,-0.6750098268,-0.754186265,-0.7261529816,-0.1257518238676,-0.03568469117,-0.0632127418142,-0.7589587962,-0.915470812,-0.8308650612,-0.6305764224,-0.6716879982,-0.6305764224,-0.6716879982,-0.7833531136,-0.7710371572,-0.6236703302,-0.6949812452,-0.8558133374,-0.8659915412,-0.7110683274,-0.621037165,-0.7738936114,-0.6555650746,-0.5971491742,-0.6973405214,-0.7980548288,-0.730622672,-0.8619689354,-0.7986074788,-0.7119446518,-0.885740214,-0.64326253696,-0.817069293,-0.7213047648,-0.6872365418,-0.7246561454,-0.753040264,-0.6879278172,-0.7137796572,-0.765775319,-0.7793368152,-0.759369174,-0.7074415666,-0.8699398368,-0.870323609
"55",10,"WALKING",0.271241832190566,-0.0184086268716981,-0.102868753490566,-0.777802226981132,-0.555679181018868,-0.707852905660377,0.781653506226415,0.000135512358490566,0.184149918377359,-0.972361058490566,-0.974730419245283,-0.961804250188679,0.0922169449449057,0.00418257333679245,-0.0101414149156604,-0.790775312075472,-0.67498573509434,-0.832011786792453,-0.0229301606528302,-0.0842316298867924,0.116472496471698,-0.700921771320755,-0.785408230188679,-0.778941845471698,-0.0902213787169811,-0.0421522603622642,-0.0671751811749057,-0.75238169754717,-0.88922014509434,-0.822564888490566,-0.682230470377359,-0.754661270377359,-0.682230470377359,-0.754661270377359,-0.757401243207547,-0.758716872830189,-0.681204525660377,-0.730896489056604,-0.832959693207547,-0.872157431320755,-0.783181169433962,-0.600337103792453,-0.757240854339623,-0.775868055849057,-0.561040877188679,-0.704112856415094,-0.796967926226415,-0.701582222075472,-0.820854040943396,-0.803304073207547,-0.667803600943396,-0.841741159245283,-0.698632181320755,-0.82189891245283,-0.770074426603774,-0.705370849622642,-0.767273232830189,-0.802177116603774,-0.755720637924528,-0.791997693018868,-0.769839655660377,-0.746148263207547,-0.766572959056604,-0.753288539056604,-0.877442192830189,-0.87424966754717
"56",10,"WALKING_UPSTAIRS",0.272319455106383,-0.0205059403680851,-0.109403554957447,-0.474365367446809,-0.304084185244681,-0.446311598723404,0.636771070425532,0.0333336210851064,0.167741947095745,-0.973202214893617,-0.962300625106383,-0.943436409148936,0.0914892892553191,0.0263785885319149,-0.0213097835885957,-0.583963600851064,-0.50872731893617,-0.677236741702128,0.0321585880744681,-0.110282852342128,0.075080556412766,-0.528262349170213,-0.578981199787234,-0.549701331276596,-0.130255352638298,-0.0371801123425532,-0.0575229313638298,-0.594277060425532,-0.78353982893617,-0.673445593191489,-0.380057660212766,-0.497461543617021,-0.380057660212766,-0.497461543617021,-0.568642405957447,-0.553189790851064,-0.424800304380851,-0.527364564078723,-0.708274121489362,-0.74877454787234,-0.508735759574468,-0.359921038234043,-0.551788478085106,-0.462914417446809,-0.321318066308511,-0.441523813255319,-0.600784965106383,-0.543915191276596,-0.663349045106383,-0.604045435319149,-0.503257042255319,-0.689646880851064,-0.474629565,-0.664282888723404,-0.533843196170213,-0.548519926680851,-0.54132946893617,-0.596934459361702,-0.505533088510638,-0.571741809787234,-0.552160807659574,-0.559772316808511,-0.612097551489362,-0.55590927206383,-0.757585919787234,-0.756429171702128
"57",10,"WALKING_DOWNSTAIRS",0.284790249710526,-0.0198185909515789,-0.104621768052632,-0.573553349394737,-0.524308238705263,-0.721039728157895,0.149969151315789,0.3464453965,0.371689637894737,-0.948119507368421,-0.955965731315789,-0.946116883947368,0.108207581578947,-0.0146463435710526,-0.003070147135,-0.710655473157895,-0.666999345789474,-0.840606101578947,0.0136506343315789,-0.109145421721053,0.124441509578947,-0.618744971052632,-0.734067965526316,-0.71828840131579,-0.0885814234947368,-0.0453061348571053,-0.0549669918947368,-0.678362894210526,-0.882687926842105,-0.778514342894737,-0.564567854157895,-0.576213199763158,-0.564567854157895,-0.576213199763158,-0.720125116578947,-0.717488375526316,-0.561999534368421,-0.663910683421053,-0.807911344473684,-0.811190010526316,-0.645509969473684,-0.566630042052632,-0.772915851578947,-0.548903512136842,-0.532945051594737,-0.715815838947368,-0.72442611868421,-0.691251882631579,-0.827535372368421,-0.722561602894737,-0.662684938157895,-0.852540717368421,-0.582873839263158,-0.793011661052632,-0.699135253421053,-0.633111093289474,-0.705669575789474,-0.750838761842105,-0.593034940684211,-0.632986329473684,-0.708311859736842,-0.731490886842105,-0.713837307105263,-0.690995391315789,-0.815203782631579,-0.819167539473684
"58",10,"SITTING",0.266522532222222,-0.0136703663875926,-0.111307779792593,-0.966060929444444,-0.872888172407407,-0.914600764259259,0.420423573703704,0.079335546962963,0.341301906762963,-0.93836846537037,-0.82381159137037,-0.883997605740741,0.079230785537037,0.0119622020562963,-0.0118033086861111,-0.985452894259259,-0.967297841296296,-0.983264374444444,-0.0157975574333333,-0.0713278470648148,0.103513485574074,-0.957284884074074,-0.966873525,-0.958163145740741,-0.10176961312963,-0.0391679476944444,-0.056830406412963,-0.97679362962963,-0.984966949259259,-0.984297585,-0.831161666259259,-0.882085232037037,-0.831161666259259,-0.882085232037037,-0.980116266481482,-0.97917377962963,-0.930787897777778,-0.935766750740741,-0.984078663888889,-0.983166964259259,-0.972285593148148,-0.907006256481481,-0.941575002777778,-0.964086480555556,-0.865946147222222,-0.907746800185185,-0.985352542037037,-0.967782281851852,-0.980236008333333,-0.986945618148148,-0.969185840740741,-0.984989296666667,-0.957090725185185,-0.971898777592593,-0.962830892777778,-0.958035785,-0.964490161111111,-0.960633563518518,-0.921533740740741,-0.883113367222222,-0.978588706666667,-0.979079634444444,-0.95852799462963,-0.933602457037037,-0.983530507962963,-0.983724163703704
"59",10,"STANDING",0.277113430909091,-0.0184840579977273,-0.113640551909091,-0.788832580681818,-0.666151620886364,-0.706795414318182,0.956505292727273,-0.0703404288636364,0.0107129661302273,-0.984025761590909,-0.965001055681818,-0.944463990909091,0.0766120201136364,0.00509959587045455,-0.00029342712590909,-0.853208037045455,-0.823513708409091,-0.910935204772727,-0.0195856406590909,-0.0780036585863636,0.0781404980681818,-0.788938834318182,-0.756389298863636,-0.800858605227273,-0.106379932477273,-0.0382830455227273,-0.0509175513959091,-0.858668218636364,-0.920789570681818,-0.885038523181818,-0.716306306363636,-0.777539151818182,-0.716306306363636,-0.777539151818182,-0.856100361590909,-0.849361973636364,-0.706489248863636,-0.734178213818182,-0.896969412045455,-0.912853699545455,-0.805317984545455,-0.717719981363636,-0.804542797954545,-0.782985943636364,-0.662235612818182,-0.683192508863636,-0.852573811363636,-0.828010142272727,-0.899496197045455,-0.867721614090909,-0.831141758636364,-0.921383145454545,-0.771854819772727,-0.830101394318182,-0.813309845,-0.796357284772727,-0.722498953409091,-0.815223195227273,-0.788375480909091,-0.8058773975,-0.838074574090909,-0.865166312272727,-0.8012766225,-0.738717976477273,-0.911220989545454,-0.921255147954545
"60",10,"LAYING",0.241126392272414,-0.00711976837241379,-0.0899649798137931,-0.892955962586207,-0.756883605637931,-0.734448574482759,0.349880551724138,0.437893382,0.316482904862069,-0.925905377068965,-0.922550451206897,-0.75942189187931,0.0740212013103448,0.0104366647637931,-0.0152369636862069,-0.918921067758621,-0.867545444310345,-0.924125182068966,-0.0107665670482759,-0.07548080425,0.0934107811896552,-0.844113605689655,-0.883305628965517,-0.887452649827586,-0.109909919396552,-0.0426971517758621,-0.0479145877806552,-0.897569924482759,-0.949929387068966,-0.931938229482759,-0.737726550344828,-0.75986795862069,-0.737726550344828,-0.75986795862069,-0.90266389637931,-0.898034312931035,-0.795355838793103,-0.827023462068965,-0.930360794827586,-0.943033417241379,-0.900866026551724,-0.799515311896552,-0.811811963448276,-0.890369330689655,-0.752386155256897,-0.718399157394828,-0.923316430862069,-0.876817238103448,-0.918916139827586,-0.921777079827586,-0.866853501551724,-0.928166837758621,-0.845456257068966,-0.908673774310345,-0.891390127758621,-0.846005047241379,-0.871391989310345,-0.896784887758621,-0.817957944827586,-0.771698754086207,-0.90125459862069,-0.893963810517241,-0.871637266551724,-0.830034342413793,-0.946309052758621,-0.942775043448276
"61",11,"WALKING",0.280731338305085,-0.0177138388752542,-0.106424586464407,-0.332026316271186,-0.256215741864407,-0.373881897118644,0.920278204915254,-0.253589209661017,-0.0626785021016949,-0.969885020169492,-0.946483610169492,-0.931134108474576,0.0826386663711864,0.00379898388305085,-0.000839396577966102,-0.404427067457627,-0.442106474067797,-0.650064642372881,-0.0589396403313559,-0.0550110949862712,0.0983462338966102,-0.609573478016949,-0.541018074576271,-0.48536425779661,-0.0946436199677966,-0.0469538473101695,-0.0569893018115254,-0.689029464745763,-0.738441016101695,-0.627969326610169,-0.282318056779661,-0.323305992627119,-0.282318056779661,-0.323305992627119,-0.458050642033898,-0.430249693830508,-0.422740480847458,-0.538341232338983,-0.69740295440678,-0.749076113220339,-0.368651011186441,-0.310459861186441,-0.49198306440678,-0.319362854915254,-0.276735721728814,-0.364688663338983,-0.438190030508475,-0.469140304576271,-0.623195162372881,-0.42263046779661,-0.450744029322034,-0.675354716101695,-0.565983588779661,-0.604583691016949,-0.483628756271186,-0.627009040779661,-0.51409856440678,-0.534291744576271,-0.32936842359322,-0.426479072033898,-0.428780181983051,-0.436221668135593,-0.606664112372881,-0.576743451491525,-0.743708537457627,-0.775488050525424
"62",11,"WALKING_UPSTAIRS",0.276925936666667,-0.0168307352607407,-0.10810565587037,-0.695769290185185,-0.619642351481482,-0.670209273518519,0.918449924259259,-0.240189063148148,-0.143463912481481,-0.977024665185185,-0.961719961851852,-0.947007066851852,0.081725865037037,0.00299645773148148,0.00998264768759259,-0.763249274074074,-0.779616051111111,-0.852345265740741,-0.0544725700037037,-0.0470379549259259,0.0975016570722222,-0.77508018,-0.790875841111111,-0.729207586111111,-0.0964880292955556,-0.0447116898018518,-0.057675369787037,-0.876579915,-0.893157861851852,-0.849826339814815,-0.655121646296296,-0.658775709111111,-0.655121646296296,-0.658775709111111,-0.788178700555556,-0.760071945,-0.692670930555556,-0.753310332037037,-0.878662249074074,-0.897622707962963,-0.728081346296296,-0.68640547,-0.73992917,-0.684593225185185,-0.612311954037037,-0.660688890185185,-0.777352147777778,-0.785061275740741,-0.838934701481482,-0.770364219074074,-0.789200312962963,-0.864389778333333,-0.781243573148148,-0.823489748888889,-0.75421108962963,-0.777081903740741,-0.776179493888889,-0.747492193148148,-0.69144576462963,-0.694487532777778,-0.76443447537037,-0.75611836962963,-0.817254694444444,-0.757152682777778,-0.895988106666667,-0.907422814074074
"63",11,"WALKING_DOWNSTAIRS",0.267392028043478,-0.0218804797136457,-0.106528461230435,-0.374952845,-0.224693665065217,-0.35495206826087,0.895966798043478,-0.288379745434783,-0.104185511065217,-0.961024217391304,-0.938488469347826,-0.914526225,0.0756242974,0.0307436301652174,-0.0115447027652174,-0.521454566956522,-0.529827937826087,-0.722600415869565,-0.0222706572413044,-0.0811773713086957,0.0805882100282609,-0.541631223478261,-0.554981222173913,-0.437746364347826,-0.0771570716991304,-0.0570785973717391,-0.0717397327217391,-0.72953763326087,-0.808166829347826,-0.684693658913043,-0.29520420326087,-0.346101393478261,-0.29520420326087,-0.346101393478261,-0.561210068043478,-0.532219467391304,-0.362455119565217,-0.516208589130435,-0.755598034347826,-0.810366550652174,-0.448130311304348,-0.346820185434783,-0.518499008043478,-0.349189062608696,-0.215876254847826,-0.325523806086957,-0.545742202173913,-0.54177668673913,-0.694657683913043,-0.539170856521739,-0.549829369782609,-0.749702308043478,-0.550246317826087,-0.652390798043478,-0.47986284673913,-0.546972786456522,-0.511147573913043,-0.478054208043478,-0.388446081543478,-0.426163701521739,-0.52477381173913,-0.544499979782609,-0.638411041304348,-0.525564949782609,-0.801310776086957,-0.837181053043478
"64",11,"SITTING",0.275184629811321,-0.0170291620754717,-0.106784888264151,-0.981087864150943,-0.973473288679245,-0.980301808301887,0.0743633426415094,0.559076164641509,0.397621314584906,-0.989695890377359,-0.993076352641509,-0.990752442264151,0.0701427701509434,0.0130964152622642,0.000700080389207547,-0.981307742264151,-0.975190626415094,-0.98727951490566,-0.0267364362396226,-0.0793587227258491,0.090012883509434,-0.988361122264151,-0.979533926415094,-0.98139435490566,-0.100585193264151,-0.0410960478867925,-0.0550301556792453,-0.987162294339623,-0.990128528867925,-0.989278955471698,-0.979059284716981,-0.982409220943396,-0.979059284716981,-0.982409220943396,-0.981513983018868,-0.984148638301887,-0.97719963509434,-0.979897695849057,-0.989374209811321,-0.990752193962264,-0.980569804150943,-0.972762897169811,-0.98299217754717,-0.981362918113208,-0.974596194716981,-0.979507205660377,-0.982206518301887,-0.97628546509434,-0.985264315660377,-0.982005480943396,-0.97568856509434,-0.987860851509434,-0.985517134150943,-0.983374689433962,-0.981333498490566,-0.989253748113208,-0.977572837735849,-0.983088711698113,-0.981840628867925,-0.984772317169811,-0.983814888113207,-0.983656777169811,-0.983141711698113,-0.981175321132076,-0.990444477169811,-0.991493259056604
"65",11,"STANDING",0.276431750212766,-0.013852639906383,-0.109012535851064,-0.993833095106383,-0.980310969361702,-0.978642148085106,0.752601201914894,0.146971505106383,0.124226706595745,-0.992288165744681,-0.987608432553192,-0.981135368510638,0.0761376273829787,0.00970699399297872,0.00183568288670638,-0.991647618510638,-0.98515558,-0.989711011914894,-0.0327097992340426,-0.0697132204893617,0.0844357014893617,-0.992325807659574,-0.988770064893617,-0.98285359,-0.0961753459361702,-0.0401758820425532,-0.0541160724744681,-0.994016598297872,-0.994182068510638,-0.993440028723404,-0.985727391914894,-0.985166344468085,-0.985727391914894,-0.985166344468085,-0.989855419787234,-0.991820164893617,-0.978019352765957,-0.982054220851064,-0.994765626595745,-0.995259656170213,-0.992917484042553,-0.980613284042553,-0.983471008723404,-0.994257493829787,-0.98063176893617,-0.97703234893617,-0.991930531702128,-0.985040744680851,-0.988099709148936,-0.992078250212766,-0.986420105319149,-0.989855999574468,-0.990345481276596,-0.989964915106383,-0.98332456,-0.992928677446808,-0.988145391702128,-0.984290444468085,-0.986906683829787,-0.985940114042553,-0.990964204680851,-0.991884701702128,-0.986533311702128,-0.982217319361702,-0.995081752765957,-0.995511989361702
"66",11,"LAYING",0.27760211122807,-0.0182942520508772,-0.106114805982456,-0.562712438070175,-0.450621286912281,-0.643549452631579,0.572594127017544,-0.000625000701754385,0.282174024877193,-0.977968534561404,-0.97948295631579,-0.976959947017544,0.078644034877193,0.0230775999192982,0.00186473817087719,-0.564358419473684,-0.51589630877193,-0.778626132982456,-0.0325385357859649,-0.0747553509857895,0.096363149945614,-0.779911042807018,-0.652396486666667,-0.674486578421053,-0.0963052513596491,-0.0418217945421053,-0.0502396398561403,-0.681224624385965,-0.805127215087719,-0.777214113333333,-0.510021741403509,-0.620368774912281,-0.510021741403509,-0.620368774912281,-0.580245664736842,-0.599170103333333,-0.64904912122807,-0.729329669298246,-0.75162271,-0.817263477719298,-0.562869674035088,-0.462083603508772,-0.683776146315789,-0.562793235438596,-0.479285699473684,-0.649661516666667,-0.593565100877193,-0.543452462807018,-0.75555850754386,-0.573041458596491,-0.518364792105263,-0.800625492982456,-0.707731724561404,-0.718359207894737,-0.680870087017544,-0.803180413859649,-0.620730858245614,-0.702635326842105,-0.595381265087719,-0.694170985789474,-0.586055806491228,-0.618663864561404,-0.742858260526316,-0.767290044035088,-0.80674935754386,-0.845640996842105
"67",12,"WALKING",0.2763200214,-0.011971373348,-0.10520180438,-0.81066385114,-0.7467570336,-0.8397444928,0.9344077904,-0.120933342,0.079559033174,-0.9795875682,-0.94413854586,-0.9470830768,0.07753961788,-0.0039809529624,-0.0043897451478,-0.83676523264,-0.83863011848,-0.9171950082,-0.03564558292,-0.071081946554,0.09124136998,-0.8879823904,-0.8966644836,-0.844599951,-0.09922780327,-0.0435940316316,-0.05865477036,-0.87844386304,-0.9269123134,-0.8914776592,-0.7863301685,-0.77029177192,-0.7863301685,-0.77029177192,-0.8564858432,-0.8362125906,-0.8329624806,-0.8710887922,-0.9085564298,-0.9185097264,-0.83400058702,-0.77810215828,-0.8694356396,-0.8025157253,-0.747376158772,-0.8365244488,-0.84240248998,-0.8431798394,-0.908946669,-0.8458446082,-0.8449935352,-0.9241292804,-0.8582203822,-0.900384755,-0.8441905748,-0.8975970516,-0.8953984898,-0.859041097,-0.78570829689,-0.798155629328,-0.82817791386,-0.84742543118,-0.8828101848,-0.8853829388,-0.9198644882,-0.9219354924
"68",12,"WALKING_UPSTAIRS",0.275143018461538,-0.0174168720961538,-0.105558675619231,-0.976378906538461,-0.972943128269231,-0.969132432115385,0.109372115,0.534172523288462,0.487616935144231,-0.954982799807692,-0.980186659038462,-0.966229655576923,0.08422860375,0.00636065665576923,-0.00733423084576923,-0.991131008461538,-0.985389939038462,-0.989447796153846,-0.0278097105307692,-0.0902681721057692,0.128392187655769,-0.987441431346154,-0.980364915,-0.964173046923077,-0.0969775525961538,-0.0378361615384615,-0.0633114067153846,-0.994078239807692,-0.991638184230769,-0.993108518076923,-0.973884464807692,-0.960475920384615,-0.973884464807692,-0.960475920384615,-0.990023266538462,-0.989937929230769,-0.944131525192308,-0.959365120384615,-0.993753611923077,-0.992327302692308,-0.978689492307692,-0.975646696153846,-0.976583443076923,-0.975532141923077,-0.972605742115385,-0.967146584230769,-0.991039953461539,-0.985154568269231,-0.987772896923077,-0.992059383653846,-0.986806500961538,-0.989660696538462,-0.985974,-0.983126002692308,-0.965601938076923,-0.987954686346154,-0.978985115769231,-0.966952239423077,-0.966902303269231,-0.962736091346154,-0.989790827884615,-0.989009286346154,-0.971098390576923,-0.959072581153846,-0.992402396538462,-0.992437299615385
